,video_path,frame_idx,cord_1_x,cord_1_y,cord_2_x,cord_2_y,cord_3_x,cord_3_y
23499,games\6\6_17.mp4,303,571,281,571,283,561,286
23500,games\6\6_17.mp4,304,571,283,561,286,559,291
23501,games\6\6_17.mp4,305,561,286,559,291,554,296
23502,games\6\6_17.mp4,306,559,291,554,296,553,296
23503,games\6\6_17.mp4,307,554,296,553,296,546,307
23504,games\6\6_17.mp4,308,553,296,546,307,542,316
23505,games\6\6_17.mp4,309,546,307,542,316,535,325
23506,games\6\6_17.mp4,310,542,316,535,325,530,332
23507,games\6\6_17.mp4,311,535,325,530,332,531,331
23508,games\6\6_17.mp4,312,530,332,531,331,540,318
23509,games\6\6_17.mp4,313,531,331,540,318,548,306
23510,games\6\6_17.mp4,314,540,318,548,306,557,290
23511,games\6\6_17.mp4,315,548,306,557,290,569,270
23512,games\6\6_17.mp4,316,557,290,569,270,575,257
23513,games\6\6_17.mp4,317,569,270,575,257,585,245
23514,games\6\6_17.mp4,318,575,257,585,245,593,233
23515,games\6\6_17.mp4,319,585,245,593,233,602,224
23516,games\6\6_17.mp4,320,593,233,602,224,612,212
23517,games\6\6_17.mp4,321,602,224,612,212,620,202
23518,games\6\6_17.mp4,322,612,212,620,202,627,195
23519,games\6\6_17.mp4,323,620,202,627,195,634,188
23520,games\6\6_17.mp4,324,627,195,634,188,645,182
23521,games\6\6_17.mp4,325,634,188,645,182,655,175
23522,games\6\6_17.mp4,326,645,182,655,175,665,169
23523,games\6\6_17.mp4,327,655,175,665,169,671,168
23524,games\6\6_17.mp4,328,665,169,671,168,681,161
23525,games\6\6_17.mp4,329,671,168,681,161,689,158
23526,games\6\6_17.mp4,330,681,161,689,158,695,160
23527,games\6\6_17.mp4,331,689,158,695,160,703,158
23528,games\6\6_17.mp4,332,695,160,703,158,712,156
23529,games\6\6_17.mp4,333,703,158,712,156,718,156
23530,games\6\6_17.mp4,334,712,156,718,156,728,158
23531,games\6\6_17.mp4,335,718,156,728,158,735,159
23532,games\6\6_17.mp4,336,728,158,735,159,743,159
23533,games\6\6_17.mp4,337,735,159,743,159,750,164
23534,games\6\6_17.mp4,338,743,159,750,164,756,168
23535,games\6\6_17.mp4,339,750,164,756,168,772,177
23536,games\6\6_17.mp4,340,756,168,772,177,772,179
23537,games\6\6_17.mp4,341,772,177,772,179,778,181
23538,games\6\6_17.mp4,342,772,179,778,181,789,191
23539,games\6\6_17.mp4,343,778,181,789,191,794,198
23540,games\6\6_17.mp4,344,789,191,794,198,801,204
23541,games\6\6_17.mp4,345,794,198,801,204,807,214
23542,games\6\6_17.mp4,346,801,204,807,214,817,222
23543,games\6\6_17.mp4,347,807,214,817,222,821,233
23544,games\6\6_17.mp4,348,817,222,821,233,830,243
23545,games\6\6_17.mp4,349,821,233,830,243,838,254
23546,games\6\6_17.mp4,350,830,243,838,254,843,269
23547,games\6\6_17.mp4,351,838,254,843,269,852,275
23548,games\6\6_17.mp4,352,843,269,852,275,851,289
23549,games\6\6_17.mp4,353,852,275,851,289,850,288
23550,games\6\6_17.mp4,354,851,289,850,288,850,289
23551,games\6\6_17.mp4,355,850,288,850,289,850,290
23552,games\6\6_17.mp4,356,850,289,850,290,847,294
23553,games\6\6_17.mp4,357,850,290,847,294,846,302
23554,games\6\6_17.mp4,358,847,294,846,302,845,320
23555,games\6\6_17.mp4,359,846,302,845,320,844,319
23556,games\6\6_17.mp4,360,845,320,844,319,841,334
23557,games\6\6_17.mp4,361,844,319,841,334,838,347
23558,games\6\6_17.mp4,362,841,334,838,347,837,368
23559,games\6\6_17.mp4,363,838,347,837,368,836,397
23560,games\6\6_17.mp4,364,837,368,836,397,829,425
23561,games\6\6_17.mp4,365,836,397,829,425,830,457
23562,games\6\6_17.mp4,366,829,425,830,457,836,400
23563,games\6\6_17.mp4,367,830,457,836,400,841,363
23564,games\6\6_17.mp4,368,836,400,841,363,845,316
23565,games\6\6_17.mp4,369,841,363,845,316,857,269
23566,games\6\6_17.mp4,370,845,316,857,269,865,232
23567,games\6\6_17.mp4,371,857,269,865,232,868,199
23568,games\6\6_17.mp4,372,865,232,868,199,873,170
23569,games\6\6_17.mp4,373,868,199,873,170,878,138
23570,games\6\6_17.mp4,374,873,170,878,138,886,116
23571,games\6\6_17.mp4,375,878,138,886,116,891,92
23572,games\6\6_17.mp4,376,886,116,891,92,897,47
23573,games\6\6_17.mp4,377,891,92,897,47,898,34
23574,games\6\6_17.mp4,378,897,47,898,34,898,33
23575,games\6\6_17.mp4,379,898,34,898,33,902,18
23576,games\6\6_17.mp4,380,898,33,902,18,907,7
23577,games\6\6_17.mp4,381,902,18,907,7,0,0
23578,games\6\6_17.mp4,382,907,7,0,0,0,0
23579,games\6\6_17.mp4,383,0,0,0,0,0,0
23580,games\6\6_17.mp4,384,0,0,0,0,0,0
23581,games\6\6_17.mp4,385,0,0,0,0,0,0
23582,games\6\6_17.mp4,386,0,0,0,0,0,0
23583,games\6\6_17.mp4,387,0,0,0,0,0,0
23584,games\6\6_17.mp4,388,0,0,0,0,0,0
23585,games\6\6_17.mp4,389,0,0,0,0,0,0
23586,games\6\6_17.mp4,390,0,0,0,0,0,0
23587,games\6\6_17.mp4,391,0,0,0,0,0,0
23588,games\6\6_17.mp4,392,0,0,0,0,0,0
23589,games\6\6_17.mp4,393,0,0,0,0,0,0
23590,games\6\6_17.mp4,394,0,0,0,0,0,0
23591,games\6\6_17.mp4,395,0,0,0,0,0,0
23592,games\6\6_17.mp4,396,0,0,0,0,0,0
23593,games\6\6_17.mp4,397,0,0,0,0,0,0
23594,games\6\6_17.mp4,398,0,0,0,0,0,0
23595,games\6\6_17.mp4,399,0,0,0,0,0,0
23596,games\6\6_17.mp4,400,0,0,0,0,0,0
23597,games\6\6_17.mp4,401,0,0,0,0,0,0
23598,games\6\6_17.mp4,402,0,0,0,0,0,0
23599,games\6\6_17.mp4,403,0,0,0,0,0,0
23600,games\6\6_17.mp4,404,0,0,0,0,0,0
23601,games\6\6_17.mp4,405,0,0,0,0,944,7
23602,games\6\6_17.mp4,406,0,0,944,7,946,17
23603,games\6\6_17.mp4,407,944,7,946,17,945,27
23604,games\6\6_17.mp4,408,946,17,945,27,946,38
23605,games\6\6_17.mp4,409,945,27,946,38,946,50
23606,games\6\6_17.mp4,410,946,38,946,50,947,60
23607,games\6\6_17.mp4,411,946,50,947,60,948,75
23608,games\6\6_17.mp4,412,947,60,948,75,948,87
23609,games\6\6_17.mp4,413,948,75,948,87,950,100
23610,games\6\6_17.mp4,414,948,87,950,100,951,130
23611,games\6\6_17.mp4,415,950,100,951,130,951,145
23612,games\6\6_17.mp4,416,951,130,951,145,950,143
23613,games\6\6_17.mp4,417,951,145,950,143,953,160
23614,games\6\6_17.mp4,418,950,143,953,160,954,177
23615,games\6\6_17.mp4,419,953,160,954,177,955,191
23616,games\6\6_17.mp4,420,954,177,955,191,955,209
23617,games\6\6_17.mp4,421,955,191,955,209,958,224
23618,games\6\6_17.mp4,422,955,209,958,224,957,241
23619,games\6\6_17.mp4,423,958,224,957,241,955,256
23620,games\6\6_17.mp4,424,957,241,955,256,957,276
23621,games\6\6_17.mp4,425,955,256,957,276,959,288
23622,games\6\6_17.mp4,426,957,276,959,288,962,310
23623,games\6\6_17.mp4,427,959,288,962,310,964,327
23624,games\6\6_17.mp4,428,962,310,964,327,965,347
23625,games\6\6_18.mp4,0,1267,82,1268,69,1262,57
23626,games\6\6_18.mp4,1,1268,69,1262,57,1259,51
23627,games\6\6_18.mp4,2,1262,57,1259,51,1243,45
23628,games\6\6_18.mp4,3,1259,51,1243,45,1225,54
23629,games\6\6_18.mp4,4,1243,45,1225,54,1210,65
23630,games\6\6_18.mp4,5,1225,54,1210,65,1206,79
23631,games\6\6_18.mp4,6,1210,65,1206,79,1207,100
23632,games\6\6_18.mp4,7,1206,79,1207,100,1202,115
23633,games\6\6_18.mp4,8,1207,100,1202,115,1201,124
23634,games\6\6_18.mp4,9,1202,115,1201,124,1194,143
23635,games\6\6_18.mp4,10,1201,124,1194,143,1191,160
23636,games\6\6_18.mp4,11,1194,143,1191,160,1188,176
23637,games\6\6_18.mp4,12,1191,160,1188,176,1165,170
23638,games\6\6_18.mp4,13,1188,176,1165,170,1113,171
23639,games\6\6_18.mp4,14,1165,170,1113,171,1054,168
23640,games\6\6_18.mp4,15,1113,171,1054,168,1010,168
23641,games\6\6_18.mp4,16,1054,168,1010,168,976,169
23642,games\6\6_18.mp4,17,1010,168,976,169,978,168
23643,games\6\6_18.mp4,18,976,169,978,168,944,170
23644,games\6\6_18.mp4,19,978,168,944,170,916,176
23645,games\6\6_18.mp4,20,944,170,916,176,894,180
23646,games\6\6_18.mp4,21,916,176,894,180,872,186
23647,games\6\6_18.mp4,22,894,180,872,186,856,192
23648,games\6\6_18.mp4,23,872,186,856,192,839,201
23649,games\6\6_18.mp4,24,856,192,839,201,829,204
23650,games\6\6_18.mp4,25,839,201,829,204,802,225
23651,games\6\6_18.mp4,26,829,204,802,225,787,230
23652,games\6\6_18.mp4,27,802,225,787,230,780,238
23653,games\6\6_18.mp4,28,787,230,780,238,772,246
23654,games\6\6_18.mp4,29,780,238,772,246,763,254
23655,games\6\6_18.mp4,30,772,246,763,254,756,264
23656,games\6\6_18.mp4,31,763,254,756,264,748,273
23657,games\6\6_18.mp4,32,756,264,748,273,741,279
23658,games\6\6_18.mp4,33,748,273,741,279,732,290
23659,games\6\6_18.mp4,34,741,279,732,290,725,296
23660,games\6\6_18.mp4,35,732,290,725,296,722,298
23661,games\6\6_18.mp4,36,725,296,722,298,723,300
23662,games\6\6_18.mp4,37,722,298,723,300,713,318
23663,games\6\6_18.mp4,38,723,300,713,318,707,325
23664,games\6\6_18.mp4,39,713,318,707,325,704,334
23665,games\6\6_18.mp4,40,707,325,704,334,697,341
23666,games\6\6_18.mp4,41,704,334,697,341,692,351
23667,games\6\6_18.mp4,42,697,341,692,351,687,360
23668,games\6\6_18.mp4,43,692,351,687,360,682,372
23669,games\6\6_18.mp4,44,687,360,682,372,676,369
23670,games\6\6_18.mp4,45,682,372,676,369,671,357
23671,games\6\6_18.mp4,46,676,369,671,357,668,343
23672,games\6\6_18.mp4,47,671,357,668,343,663,330
23673,games\6\6_18.mp4,48,668,343,663,330,660,319
23674,games\6\6_18.mp4,49,663,330,660,319,657,313
23675,games\6\6_18.mp4,50,660,319,657,313,654,298
23676,games\6\6_18.mp4,51,657,313,654,298,650,292
23677,games\6\6_18.mp4,52,654,298,650,292,644,279
23678,games\6\6_18.mp4,53,650,292,644,279,643,269
23679,games\6\6_18.mp4,54,644,279,643,269,636,261
23680,games\6\6_18.mp4,55,643,269,636,261,636,261
23681,games\6\6_18.mp4,56,636,261,636,261,634,251
23682,games\6\6_18.mp4,57,636,261,634,251,627,245
23683,games\6\6_18.mp4,58,634,251,627,245,623,238
23684,games\6\6_18.mp4,59,627,245,623,238,621,231
23685,games\6\6_18.mp4,60,623,238,621,231,615,226
23686,games\6\6_18.mp4,61,621,231,615,226,611,222
23687,games\6\6_18.mp4,62,615,226,611,222,601,212
23688,games\6\6_18.mp4,63,611,222,601,212,597,208
23689,games\6\6_18.mp4,64,601,212,597,208,592,206
23690,games\6\6_18.mp4,65,597,208,592,206,589,203
23691,games\6\6_18.mp4,66,592,206,589,203,585,201
23692,games\6\6_18.mp4,67,589,203,585,201,577,201
23693,games\6\6_18.mp4,68,585,201,577,201,574,200
23694,games\6\6_18.mp4,69,577,201,574,200,568,198
23695,games\6\6_18.mp4,70,574,200,568,198,563,200
23696,games\6\6_18.mp4,71,568,198,563,200,558,200
23697,games\6\6_18.mp4,72,563,200,558,200,552,204
23698,games\6\6_18.mp4,73,558,200,552,204,547,205
23699,games\6\6_18.mp4,74,552,204,547,205,549,206
23700,games\6\6_18.mp4,75,547,205,549,206,542,208
23701,games\6\6_18.mp4,76,549,206,542,208,536,212
23702,games\6\6_18.mp4,77,542,208,536,212,533,219
23703,games\6\6_18.mp4,78,536,212,533,219,527,222
23704,games\6\6_18.mp4,79,533,219,527,222,521,230
23705,games\6\6_18.mp4,80,527,222,521,230,516,236
23706,games\6\6_18.mp4,81,521,230,516,236,507,250
23707,games\6\6_18.mp4,82,516,236,507,250,500,259
23708,games\6\6_18.mp4,83,507,250,500,259,492,269
23709,games\6\6_18.mp4,84,500,259,492,269,489,278
23710,games\6\6_18.mp4,85,492,269,489,278,484,290
23711,games\6\6_18.mp4,86,489,278,484,290,478,305
23712,games\6\6_18.mp4,87,484,290,478,305,470,318
23713,games\6\6_18.mp4,88,478,305,470,318,469,324
23714,games\6\6_18.mp4,89,470,318,469,324,466,330
23715,games\6\6_18.mp4,90,469,324,466,330,470,314
23716,games\6\6_18.mp4,91,466,330,470,314,476,309
23717,games\6\6_18.mp4,92,470,314,476,309,484,285
23718,games\6\6_18.mp4,93,476,309,484,285,482,288
23719,games\6\6_18.mp4,94,484,285,482,288,490,275
23720,games\6\6_18.mp4,95,482,288,490,275,494,264
23721,games\6\6_18.mp4,96,490,275,494,264,502,254
23722,games\6\6_18.mp4,97,494,264,502,254,508,242
23723,games\6\6_18.mp4,98,502,254,508,242,513,234
23724,games\6\6_18.mp4,99,508,242,513,234,519,226
23725,games\6\6_18.mp4,100,513,234,519,226,530,211
23726,games\6\6_18.mp4,101,519,226,530,211,537,206
23727,games\6\6_18.mp4,102,530,211,537,206,544,200
23728,games\6\6_18.mp4,103,537,206,544,200,549,195
23729,games\6\6_18.mp4,104,544,200,549,195,553,191
23730,games\6\6_18.mp4,105,549,195,553,191,561,189
23731,games\6\6_18.mp4,106,553,191,561,189,565,185
23732,games\6\6_18.mp4,107,561,189,565,185,571,184
23733,games\6\6_18.mp4,108,565,185,571,184,577,184
23734,games\6\6_18.mp4,109,571,184,577,184,582,183
23735,games\6\6_18.mp4,110,577,184,582,183,587,184
23736,games\6\6_18.mp4,111,582,183,587,184,595,186
23737,games\6\6_18.mp4,112,587,184,595,186,593,186
23738,games\6\6_18.mp4,113,595,186,593,186,601,187
23739,games\6\6_18.mp4,114,593,186,601,187,603,189
23740,games\6\6_18.mp4,115,601,187,603,189,609,191
23741,games\6\6_18.mp4,116,603,189,609,191,614,196
23742,games\6\6_18.mp4,117,609,191,614,196,619,202
23743,games\6\6_18.mp4,118,614,196,619,202,630,211
23744,games\6\6_18.mp4,119,619,202,630,211,636,219
23745,games\6\6_18.mp4,120,630,211,636,219,642,225
23746,games\6\6_18.mp4,121,636,219,642,225,644,233
23747,games\6\6_18.mp4,122,642,225,644,233,650,241
23748,games\6\6_18.mp4,123,644,233,650,241,655,252
23749,games\6\6_18.mp4,124,650,241,655,252,657,260
23750,games\6\6_18.mp4,125,655,252,657,260,661,268
23751,games\6\6_18.mp4,126,657,260,661,268,669,281
23752,games\6\6_18.mp4,127,661,268,669,281,665,279
23753,games\6\6_18.mp4,128,669,281,665,279,660,279
23754,games\6\6_18.mp4,129,665,279,660,279,652,275
23755,games\6\6_18.mp4,130,660,279,652,275,647,273
23756,games\6\6_18.mp4,131,652,275,647,273,647,274
23757,games\6\6_18.mp4,132,647,273,647,274,641,271
23758,games\6\6_18.mp4,133,647,274,641,271,633,264
23759,games\6\6_18.mp4,134,641,271,633,264,625,263
23760,games\6\6_18.mp4,135,633,264,625,263,614,262
23761,games\6\6_18.mp4,136,625,263,614,262,608,259
23762,games\6\6_18.mp4,137,614,262,608,259,586,257
23763,games\6\6_18.mp4,138,608,259,586,257,577,257
23764,games\6\6_18.mp4,139,586,257,577,257,565,260
23765,games\6\6_18.mp4,140,577,257,565,260,556,265
23766,games\6\6_18.mp4,141,565,260,556,265,544,269
23767,games\6\6_18.mp4,142,556,265,544,269,535,273
23768,games\6\6_18.mp4,143,544,269,535,273,521,280
23769,games\6\6_18.mp4,144,535,273,521,280,510,288
23770,games\6\6_18.mp4,145,521,280,510,288,498,301
23771,games\6\6_18.mp4,146,510,288,498,301,480,316
23772,games\6\6_18.mp4,147,498,301,480,316,467,331
23773,games\6\6_18.mp4,148,480,316,467,331,455,348
23774,games\6\6_18.mp4,149,467,331,455,348,439,365
23775,games\6\6_18.mp4,150,455,348,439,365,422,386
23776,games\6\6_18.mp4,151,439,365,422,386,421,385
23777,games\6\6_18.mp4,152,422,386,421,385,409,403
23778,games\6\6_18.mp4,153,421,385,409,403,417,376
23779,games\6\6_18.mp4,154,409,403,417,376,424,338
23780,games\6\6_18.mp4,155,417,376,424,338,444,266
23781,games\6\6_18.mp4,156,424,338,444,266,455,239
23782,games\6\6_18.mp4,157,444,266,455,239,464,210
23783,games\6\6_18.mp4,158,455,239,464,210,469,181
23784,games\6\6_18.mp4,159,464,210,469,181,477,156
23785,games\6\6_18.mp4,160,469,181,477,156,485,130
23786,games\6\6_18.mp4,161,477,156,485,130,493,110
23787,games\6\6_18.mp4,162,485,130,493,110,501,86
23788,games\6\6_18.mp4,163,493,110,501,86,505,83
23789,games\6\6_18.mp4,164,501,86,505,83,512,53
23790,games\6\6_18.mp4,165,505,83,512,53,520,38
23791,games\6\6_18.mp4,166,512,53,520,38,527,23
23792,games\6\6_18.mp4,167,520,38,527,23,533,10
23793,games\6\6_18.mp4,168,527,23,533,10,537,5
23794,games\6\6_18.mp4,169,533,10,537,5,0,0
23795,games\6\6_18.mp4,170,537,5,0,0,0,0
23796,games\6\6_18.mp4,171,0,0,0,0,0,0
23797,games\6\6_18.mp4,172,0,0,0,0,0,0
23798,games\6\6_18.mp4,173,0,0,0,0,0,0
23799,games\6\6_18.mp4,174,0,0,0,0,0,0
23800,games\6\6_18.mp4,175,0,0,0,0,0,0
23801,games\6\6_18.mp4,176,0,0,0,0,0,0
23802,games\6\6_18.mp4,177,0,0,0,0,0,0
23803,games\6\6_18.mp4,178,0,0,0,0,0,0
23804,games\6\6_18.mp4,179,0,0,0,0,0,0
23805,games\6\6_18.mp4,180,0,0,0,0,0,0
23806,games\6\6_18.mp4,181,0,0,0,0,0,0
23807,games\6\6_18.mp4,182,0,0,0,0,0,0
23808,games\6\6_18.mp4,183,0,0,0,0,0,0
23809,games\6\6_18.mp4,184,0,0,0,0,0,0
23810,games\6\6_18.mp4,185,0,0,0,0,0,0
23811,games\6\6_18.mp4,186,0,0,0,0,0,0
23812,games\6\6_18.mp4,187,0,0,0,0,638,9
23813,games\6\6_18.mp4,188,0,0,638,9,643,15
23814,games\6\6_18.mp4,189,638,9,643,15,642,15
23815,games\6\6_18.mp4,190,643,15,642,15,645,25
23816,games\6\6_18.mp4,191,642,15,645,25,650,37
23817,games\6\6_18.mp4,192,645,25,650,37,652,51
23818,games\6\6_18.mp4,193,650,37,652,51,661,79
23819,games\6\6_18.mp4,194,652,51,661,79,665,95
23820,games\6\6_18.mp4,195,661,79,665,95,668,112
23821,games\6\6_18.mp4,196,665,95,668,112,675,127
23822,games\6\6_18.mp4,197,668,112,675,127,677,145
23823,games\6\6_18.mp4,198,675,127,677,145,678,163
23824,games\6\6_18.mp4,199,677,145,678,163,685,180
23825,games\6\6_18.mp4,200,678,163,685,180,687,202
23826,games\6\6_18.mp4,201,685,180,687,202,694,221
23827,games\6\6_18.mp4,202,687,202,694,221,694,248
23828,games\6\6_18.mp4,203,694,221,694,248,694,265
23829,games\6\6_18.mp4,204,694,248,694,265,701,286
23830,games\6\6_18.mp4,205,694,265,701,286,700,300
23831,games\6\6_18.mp4,206,701,286,700,300,700,311
23832,games\6\6_18.mp4,207,700,300,700,311,689,295
23833,games\6\6_18.mp4,208,700,311,689,295,689,295
23834,games\6\6_18.mp4,209,689,295,689,295,679,281
23835,games\6\6_18.mp4,210,689,295,679,281,671,270
23836,games\6\6_18.mp4,211,679,281,671,270,655,251
23837,games\6\6_18.mp4,212,671,270,655,251,644,245
23838,games\6\6_18.mp4,213,655,251,644,245,636,240
23839,games\6\6_18.mp4,214,644,245,636,240,627,236
23840,games\6\6_18.mp4,215,636,240,627,236,616,231
23841,games\6\6_18.mp4,216,627,236,616,231,611,225
23842,games\6\6_18.mp4,217,616,231,611,225,602,224
23843,games\6\6_18.mp4,218,611,225,602,224,594,221
23844,games\6\6_18.mp4,219,602,224,594,221,584,222
23845,games\6\6_18.mp4,220,594,221,584,222,575,225
23846,games\6\6_18.mp4,221,584,222,575,225,567,225
23847,games\6\6_18.mp4,222,575,225,567,225,562,225
23848,games\6\6_18.mp4,223,567,225,562,225,555,228
23849,games\6\6_18.mp4,224,562,225,555,228,545,232
23850,games\6\6_18.mp4,225,555,228,545,232,541,234
23851,games\6\6_18.mp4,226,545,232,541,234,533,243
23852,games\6\6_18.mp4,227,541,234,533,243,533,244
23853,games\6\6_18.mp4,228,533,243,533,244,525,250
23854,games\6\6_18.mp4,229,533,244,525,250,517,256
23855,games\6\6_18.mp4,230,525,250,517,256,540,265
23856,games\6\6_18.mp4,231,517,256,540,265,569,277
23857,games\6\6_18.mp4,232,540,265,569,277,593,285
23858,games\6\6_18.mp4,233,569,277,593,285,618,292
23859,games\6\6_18.mp4,234,593,285,618,292,635,295
23860,games\6\6_18.mp4,235,618,292,635,295,658,310
23861,games\6\6_18.mp4,236,635,295,658,310,673,318
23862,games\6\6_18.mp4,237,658,310,673,318,690,329
23863,games\6\6_18.mp4,238,673,318,690,329,712,337
23864,games\6\6_18.mp4,239,690,329,712,337,722,344
23865,games\6\6_18.mp4,240,712,337,722,344,747,360
23866,games\6\6_18.mp4,241,722,344,747,360,756,368
23867,games\6\6_18.mp4,242,747,360,756,368,768,380
23868,games\6\6_18.mp4,243,756,368,768,380,0,0
23869,games\6\6_18.mp4,244,768,380,0,0,802,405
23870,games\6\6_18.mp4,245,0,0,802,405,0,0
23871,games\6\6_18.mp4,246,802,405,0,0,0,0
23872,games\6\6_18.mp4,247,0,0,0,0,0,0
23873,games\6\6_18.mp4,248,0,0,0,0,830,436
23874,games\6\6_18.mp4,249,0,0,830,436,847,413
23875,games\6\6_18.mp4,250,830,436,847,413,854,403
23876,games\6\6_18.mp4,251,847,413,854,403,861,389
23877,games\6\6_18.mp4,252,854,403,861,389,869,382
23878,games\6\6_18.mp4,253,861,389,869,382,875,376
23879,games\6\6_18.mp4,254,869,382,875,376,883,370
23880,games\6\6_18.mp4,255,875,376,883,370,892,360
23881,games\6\6_18.mp4,256,883,370,892,360,895,355
23882,games\6\6_18.mp4,257,892,360,895,355,904,353
23883,games\6\6_18.mp4,258,895,355,904,353,908,349
23884,games\6\6_18.mp4,259,904,353,908,349,917,346
23885,games\6\6_18.mp4,260,908,349,917,346,924,345
23886,games\6\6_18.mp4,261,917,346,924,345,929,341
23887,games\6\6_18.mp4,262,924,345,929,341,933,344
23888,games\6\6_18.mp4,263,929,341,933,344,941,343
23889,games\6\6_18.mp4,264,933,344,941,343,943,343
23890,games\6\6_18.mp4,265,941,343,943,343,942,342
23891,games\6\6_18.mp4,266,943,343,942,342,950,342
23892,games\6\6_18.mp4,267,942,342,950,342,965,345
23893,games\6\6_18.mp4,268,950,342,965,345,966,350
23894,games\6\6_18.mp4,269,965,345,966,350,966,352
23895,games\6\6_18.mp4,270,966,350,966,352,0,0
23896,games\6\6_18.mp4,271,966,352,0,0,979,359
23897,games\6\6_18.mp4,272,0,0,979,359,985,366
23898,games\6\6_18.mp4,273,979,359,985,366,988,369
23899,games\6\6_18.mp4,274,985,366,988,369,993,374
23900,games\6\6_18.mp4,275,988,369,993,374,996,382
23901,games\6\6_20.mp4,0,0,0,0,0,0,0
23902,games\6\6_20.mp4,1,0,0,0,0,0,0
23903,games\6\6_20.mp4,2,0,0,0,0,0,0
23904,games\6\6_20.mp4,3,0,0,0,0,0,0
23905,games\6\6_20.mp4,4,0,0,0,0,0,0
23906,games\6\6_20.mp4,5,0,0,0,0,0,0
23907,games\6\6_20.mp4,6,0,0,0,0,0,0
23908,games\6\6_20.mp4,7,0,0,0,0,0,0
23909,games\6\6_20.mp4,8,0,0,0,0,0,0
23910,games\6\6_20.mp4,9,0,0,0,0,0,0
23911,games\6\6_20.mp4,10,0,0,0,0,0,0
23912,games\6\6_20.mp4,11,0,0,0,0,0,0
23913,games\6\6_20.mp4,12,0,0,0,0,0,0
23914,games\6\6_20.mp4,13,0,0,0,0,0,0
23915,games\6\6_20.mp4,14,0,0,0,0,0,0
23916,games\6\6_20.mp4,15,0,0,0,0,0,0
23917,games\6\6_20.mp4,16,0,0,0,0,0,0
23918,games\6\6_20.mp4,17,0,0,0,0,0,0
23919,games\6\6_20.mp4,18,0,0,0,0,0,0
23920,games\6\6_20.mp4,19,0,0,0,0,0,0
23921,games\6\6_20.mp4,20,0,0,0,0,0,0
23922,games\6\6_20.mp4,21,0,0,0,0,0,0
23923,games\6\6_20.mp4,22,0,0,0,0,0,0
23924,games\6\6_20.mp4,23,0,0,0,0,0,0
23925,games\6\6_20.mp4,24,0,0,0,0,0,0
23926,games\6\6_20.mp4,25,0,0,0,0,0,0
23927,games\6\6_20.mp4,26,0,0,0,0,0,0
23928,games\6\6_20.mp4,27,0,0,0,0,0,0
23929,games\6\6_20.mp4,28,0,0,0,0,0,0
23930,games\6\6_20.mp4,29,0,0,0,0,0,0
23931,games\6\6_20.mp4,30,0,0,0,0,0,0
23932,games\6\6_20.mp4,31,0,0,0,0,0,0
23933,games\6\6_20.mp4,32,0,0,0,0,0,0
23934,games\6\6_20.mp4,33,0,0,0,0,0,0
23935,games\6\6_20.mp4,34,0,0,0,0,0,0
23936,games\6\6_20.mp4,35,0,0,0,0,0,0
23937,games\6\6_20.mp4,36,0,0,0,0,0,0
23938,games\6\6_20.mp4,37,0,0,0,0,0,0
23939,games\6\6_20.mp4,38,0,0,0,0,0,0
23940,games\6\6_20.mp4,39,0,0,0,0,0,0
23941,games\6\6_20.mp4,40,0,0,0,0,0,0
23942,games\6\6_20.mp4,41,0,0,0,0,0,0
23943,games\6\6_20.mp4,42,0,0,0,0,0,0
